mof_name,LCD,PLD,LFPD,ASA,AV_VF,AV_cm3g,has_NASA,OMS,Metal_enc,Topology_enc,lig1_length,n_h2o,n_co2,energy,Metal,Topology
AKUKUO,-0.8717034454132419,-0.52686845265262,-0.8575229592041816,-0.20871983246919046,-0.7066657407812306,-0.5519888012770287,0.0,0,6,0,8.16961132093531,2,1,-1.5332553799997868,Ni,Other
AKUKUO,-0.8717034454132419,-0.52686845265262,-0.8575229592041816,-0.20871983246919046,-0.7066657407812306,-0.5519888012770287,0.0,0,6,0,8.16961132093531,1,1,-0.9474353299998484,Ni,Other
AKUKUO,-0.8717034454132419,-0.52686845265262,-0.8575229592041816,-0.20871983246919046,-0.7066657407812306,-0.5519888012770287,0.0,0,6,0,8.16961132093531,1,0,-0.610206049999988,Ni,Other
BORBEQ,-0.3591091240755079,-0.7982101188236166,-0.3674352200815503,0.1160404073341907,-0.2551543825959025,-0.052834455889383194,0.0,0,7,0,6.31250615369525,0,1,-0.3371683600000779,Other,Other
BORBEQ,-0.3591091240755079,-0.7982101188236166,-0.3674352200815503,0.1160404073341907,-0.2551543825959025,-0.052834455889383194,0.0,0,7,0,6.31250615369525,2,1,-1.8575787400002357,Other,Other
BORBEQ,-0.3591091240755079,-0.7982101188236166,-0.3674352200815503,0.1160404073341907,-0.2551543825959025,-0.052834455889383194,0.0,0,7,0,6.31250615369525,1,1,-1.195531200000005,Other,Other
BORBEQ,-0.3591091240755079,-0.7982101188236166,-0.3674352200815503,0.1160404073341907,-0.2551543825959025,-0.052834455889383194,0.0,0,7,0,6.31250615369525,1,0,-0.7630141200002072,Other,Other
DEJRUH,-0.9080317139522476,-0.9360580800285794,-0.8935147209996008,0.18909773006373803,-0.2632532410386889,0.09232359488614943,0.0,1,1,9,6.96,0,1,-0.9813024999999698,Co,sra
DEJRUH,-0.9080317139522476,-0.9360580800285794,-0.8935147209996008,0.18909773006373803,-0.2632532410386889,0.09232359488614943,0.0,1,1,9,6.96,2,1,-1.967569619999836,Co,sra
DEJRUH,-0.9080317139522476,-0.9360580800285794,-0.8935147209996008,0.18909773006373803,-0.2632532410386889,0.09232359488614943,0.0,1,1,9,6.96,1,1,-0.7469234100000222,Co,sra
DEJRUH,-0.9080317139522476,-0.9360580800285794,-0.8935147209996008,0.18909773006373803,-0.2632532410386889,0.09232359488614943,0.0,1,1,9,6.96,1,0,-0.3806625400001167,Co,sra
DITJIB,3.4059968757476904,1.603916803303525,3.4221307432875947,0.5889658476909151,2.6624593714178038,3.5318529584801923,0.0,1,7,1,18.821380095128,0,1,-0.2704448500001035,Other,UNKNOWN
DITJIB,3.4059968757476904,1.603916803303525,3.4221307432875947,0.5889658476909151,2.6624593714178038,3.5318529584801923,0.0,1,7,1,18.821380095128,2,1,-1.2780850300000566,Other,UNKNOWN
DITJIB,3.4059968757476904,1.603916803303525,3.4221307432875947,0.5889658476909151,2.6624593714178038,3.5318529584801923,0.0,1,7,1,18.821380095128,1,1,-0.4163104000001567,Other,UNKNOWN
DITJIB,3.4059968757476904,1.603916803303525,3.4221307432875947,0.5889658476909151,2.6624593714178038,3.5318529584801923,0.0,1,7,1,18.821380095128,1,0,-0.2853655799999615,Other,UNKNOWN
ACUTOI,-0.7918960502627906,-0.4310006837104103,-0.7786571229312705,-0.6099837690257697,-1.646133320144422,-1.2775737894674963,0.0,1,7,6,7.58552507263328,2,1,-1.8818665300000248,Other,pcu
ACUTOI,-0.7918960502627906,-0.4310006837104103,-0.7786571229312705,-0.6099837690257697,-1.646133320144422,-1.2775737894674963,0.0,1,7,6,7.58552507263328,0,1,-0.6267241100001684,Other,pcu
ACUTOI,-0.7918960502627906,-0.4310006837104103,-0.7786571229312705,-0.6099837690257697,-1.646133320144422,-1.2775737894674963,0.0,1,7,6,7.58552507263328,1,1,-1.2330411699999786,Other,pcu
ACUTOI,-0.7918960502627906,-0.4310006837104103,-0.7786571229312705,-0.6099837690257697,-1.646133320144422,-1.2775737894674963,0.0,1,7,6,7.58552507263328,1,0,-0.81504960999996,Other,pcu
AXIPEE,-0.1804102348562427,-0.8219071590878294,-0.1676762047783656,0.38034084141135477,0.03842923595509412,-0.7519236493056466,0.0,1,7,0,11.7928331829262,2,1,-1.284342519999882,Other,Other
AXIPEE,-0.1804102348562427,-0.8219071590878294,-0.1676762047783656,0.38034084141135477,0.03842923595509412,-0.7519236493056466,0.0,1,7,0,11.7928331829262,0,1,-0.446801769999638,Other,Other
AXIPEE,-0.1804102348562427,-0.8219071590878294,-0.1676762047783656,0.38034084141135477,0.03842923595509412,-0.7519236493056466,0.0,1,7,0,11.7928331829262,1,1,-0.9861764100000984,Other,Other
AXIPEE,-0.1804102348562427,-0.8219071590878294,-0.1676762047783656,0.38034084141135477,0.03842923595509412,-0.7519236493056466,0.0,1,7,0,11.7928331829262,1,0,-0.7588750800000525,Other,Other
CAXWEF,1.5829533812903203,2.170922185678721,1.5990002489638613,0.41787690372208414,0.6296459022784823,0.19512885069380706,0.0,1,3,1,7.15846098016026,2,1,-1.4836394999999811,Fe,UNKNOWN
CAXWEF,1.5829533812903203,2.170922185678721,1.5990002489638613,0.41787690372208414,0.6296459022784823,0.19512885069380706,0.0,1,3,1,7.15846098016026,0,1,-0.2742855300000428,Fe,UNKNOWN
CAXWEF,1.5829533812903203,2.170922185678721,1.5990002489638613,0.41787690372208414,0.6296459022784823,0.19512885069380706,0.0,1,3,1,7.15846098016026,1,1,-0.8514234500000839,Fe,UNKNOWN
CAXWEF,1.5829533812903203,2.170922185678721,1.5990002489638613,0.41787690372208414,0.6296459022784823,0.19512885069380706,0.0,1,3,1,7.15846098016026,1,0,-0.4900105800002166,Fe,UNKNOWN
AMUFOF,-0.8349341757963448,-0.5403263368859105,-0.827307611360842,-0.31980637624822944,-0.7836048959876983,-0.6321973704221805,0.0,1,1,1,6.79416950592085,0,1,-0.4166640599999027,Co,UNKNOWN
AMUFOF,-0.8349341757963448,-0.5403263368859105,-0.827307611360842,-0.31980637624822944,-0.7836048959876983,-0.6321973704221805,0.0,1,1,1,6.79416950592085,2,1,-1.62633803000017,Co,UNKNOWN
AMUFOF,-0.8349341757963448,-0.5403263368859105,-0.827307611360842,-0.31980637624822944,-0.7836048959876983,-0.6321973704221805,0.0,1,1,1,6.79416950592085,1,1,-1.1717182899999443,Co,UNKNOWN
AMUFOF,-0.8349341757963448,-0.5403263368859105,-0.827307611360842,-0.31980637624822944,-0.7836048959876983,-0.6321973704221805,0.0,1,1,1,6.79416950592085,1,0,-0.8450519799999938,Co,UNKNOWN
BEXREC,0.5248678482265501,0.14606814210714084,0.540864221602913,1.1932791656221498,1.7067940751690391,2.184713692258724,0.0,0,1,1,4.50916519416629,0,1,-0.2147593500001221,Co,UNKNOWN
BEXREC,0.5248678482265501,0.14606814210714084,0.540864221602913,1.1932791656221498,1.7067940751690391,2.184713692258724,0.0,0,1,1,4.50916519416629,2,1,-0.9961507400000756,Co,UNKNOWN
BEXREC,0.5248678482265501,0.14606814210714084,0.540864221602913,1.1932791656221498,1.7067940751690391,2.184713692258724,0.0,0,1,1,4.50916519416629,1,1,-0.6779905100001997,Co,UNKNOWN
BEXREC,0.5248678482265501,0.14606814210714084,0.540864221602913,1.1932791656221498,1.7067940751690391,2.184713692258724,0.0,0,1,1,4.50916519416629,1,0,-0.3040574400001787,Co,UNKNOWN
BIXXIR,-0.08847399431656772,-0.8239867077415322,-0.0725068910363372,0.041939599390622445,-1.0164470762178,-1.8066050031592358,0.0,1,7,1,5.78039425391237,0,1,-0.3660108900000978,Other,UNKNOWN
BIXXIR,-0.08847399431656772,-0.8239867077415322,-0.0725068910363372,0.041939599390622445,-1.0164470762178,-1.8066050031592358,0.0,1,7,1,5.78039425391237,2,1,-1.540791279999894,Other,UNKNOWN
BIXXIR,-0.08847399431656772,-0.8239867077415322,-0.0725068910363372,0.041939599390622445,-1.0164470762178,-1.8066050031592358,0.0,1,7,1,5.78039425391237,1,1,-1.2132364999999936,Other,UNKNOWN
BIXXIR,-0.08847399431656772,-0.8239867077415322,-0.0725068910363372,0.041939599390622445,-1.0164470762178,-1.8066050031592358,0.0,1,7,1,5.78039425391237,1,0,-0.916410199999973,Other,UNKNOWN
DEKPUF,0.06589266616348657,0.28420495533175794,0.08186713617899988,0.5957086468307826,0.6235717584463933,-0.43930988421269407,0.0,0,8,1,2.72565586763851,0,1,-0.4815109599999232,Zn,UNKNOWN
DEKPUF,0.06589266616348657,0.28420495533175794,0.08186713617899988,0.5957086468307826,0.6235717584463933,-0.43930988421269407,0.0,0,8,1,2.72565586763851,2,1,-5.482873789999871,Zn,UNKNOWN
DEKPUF,0.06589266616348657,0.28420495533175794,0.08186713617899988,0.5957086468307826,0.6235717584463933,-0.43930988421269407,0.0,0,8,1,2.72565586763851,1,1,-0.9482495400000062,Zn,UNKNOWN
DEKPUF,0.06589266616348657,0.28420495533175794,0.08186713617899988,0.5957086468307826,0.6235717584463933,-0.43930988421269407,0.0,0,8,1,2.72565586763851,1,0,-0.7204504699999461,Zn,UNKNOWN
CODRUJ,-1.3005521164804879,-0.9263180796958063,-1.2849927304586617,-0.7399601095755313,-0.8342227612551117,-1.1908853224022344,0.0,1,7,1,3.71323140540068,0,1,-0.5868295500000045,Other,UNKNOWN
CODRUJ,-1.3005521164804879,-0.9263180796958063,-1.2849927304586617,-0.7399601095755313,-0.8342227612551117,-1.1908853224022344,0.0,1,7,1,3.71323140540068,2,1,-1.717134529999953,Other,UNKNOWN
CODRUJ,-1.3005521164804879,-0.9263180796958063,-1.2849927304586617,-0.7399601095755313,-0.8342227612551117,-1.1908853224022344,0.0,1,7,1,3.71323140540068,1,1,-1.3262470299999336,Other,UNKNOWN
CODRUJ,-1.3005521164804879,-0.9263180796958063,-1.2849927304586617,-0.7399601095755313,-0.8342227612551117,-1.1908853224022344,0.0,1,7,1,3.71323140540068,1,0,-0.6897855199999867,Other,UNKNOWN
BIBXUH,2.3703459968728176,-0.08352351899380686,2.3864304407493067,0.8275501743686635,1.4030868835645587,1.6992393103618162,0.0,0,6,0,10.2546531992277,2,1,-1.2342169800001557,Ni,Other
BIBXUH,2.3703459968728176,-0.08352351899380686,2.3864304407493067,0.8275501743686635,1.4030868835645587,1.6992393103618162,0.0,0,6,0,10.2546531992277,0,1,-0.2217816600002606,Ni,Other
BIBXUH,2.3703459968728176,-0.08352351899380686,2.3864304407493067,0.8275501743686635,1.4030868835645587,1.6992393103618162,0.0,0,6,0,10.2546531992277,1,1,-0.5050938599999881,Ni,Other
BIBXUH,2.3703459968728176,-0.08352351899380686,2.3864304407493067,0.8275501743686635,1.4030868835645587,1.6992393103618162,0.0,0,6,0,10.2546531992277,1,0,-0.420407920000116,Ni,Other
BICPOT,0.2050558707581458,0.6278686734546453,0.2209145886994018,0.02151568208587393,-0.546713286536204,-0.8366237422851363,1.0,0,7,1,2.79481734975268,2,1,-1.7989379099999496,Other,UNKNOWN
BICPOT,0.2050558707581458,0.6278686734546453,0.2209145886994018,0.02151568208587393,-0.546713286536204,-0.8366237422851363,1.0,0,7,1,2.79481734975268,0,1,-0.6495672700000341,Other,UNKNOWN
BICPOT,0.2050558707581458,0.6278686734546453,0.2209145886994018,0.02151568208587393,-0.546713286536204,-0.8366237422851363,1.0,0,7,1,2.79481734975268,1,1,-1.1750605799998084,Other,UNKNOWN
BICPOT,0.2050558707581458,0.6278686734546453,0.2209145886994018,0.02151568208587393,-0.546713286536204,-0.8366237422851363,1.0,0,7,1,2.79481734975268,1,0,-0.8438433999999688,Other,UNKNOWN
DOLXOR,-0.0874554382729752,0.047914177248214555,-0.07148828638488648,1.1729604476829083,1.7574119404364525,0.724097334188924,0.0,1,2,1,1.1471687131167,2,1,-1.9620049699999529,Cu,UNKNOWN
DOLXOR,-0.0874554382729752,0.047914177248214555,-0.07148828638488648,1.1729604476829083,1.7574119404364525,0.724097334188924,0.0,1,2,1,1.1471687131167,0,1,-0.4555994099999907,Cu,UNKNOWN
DOLXOR,-0.0874554382729752,0.047914177248214555,-0.07148828638488648,1.1729604476829083,1.7574119404364525,0.724097334188924,0.0,1,2,1,1.1471687131167,1,1,-1.3938124799999514,Cu,UNKNOWN
DOLXOR,-0.0874554382729752,0.047914177248214555,-0.07148828638488648,1.1729604476829083,1.7574119404364525,0.724097334188924,0.0,1,2,1,1.1471687131167,1,0,-0.8393211300000303,Cu,UNKNOWN
DUBWON,-0.6707221570708468,-0.3155591706743211,-0.6601540320911692,0.6706433530864894,0.5486573178506209,-0.06908545153185956,0.0,1,8,1,7.16857636337081,2,1,-1.6858889099999033,Zn,UNKNOWN
DUBWON,-0.6707221570708468,-0.3155591706743211,-0.6601540320911692,0.6706433530864894,0.5486573178506209,-0.06908545153185956,0.0,1,8,1,7.16857636337081,0,1,-0.4399759300001733,Zn,UNKNOWN
DUBWON,-0.6707221570708468,-0.3155591706743211,-0.6601540320911692,0.6706433530864894,0.5486573178506209,-0.06908545153185956,0.0,1,8,1,7.16857636337081,1,1,-1.131718590000219,Zn,UNKNOWN
DUBWON,-0.6707221570708468,-0.3155591706743211,-0.6601540320911692,0.6706433530864894,0.5486573178506209,-0.06908545153185956,0.0,1,8,1,7.16857636337081,1,0,-0.7691116500002408,Zn,UNKNOWN
DAKVUI,1.392505519181912,0.663435146871842,1.3677431935643423,0.8659084323987021,1.3544937329078417,1.341087965151001,0.0,1,2,0,16.9161456819309,0,1,-0.4174793900001532,Cu,Other
DAKVUI,1.392505519181912,0.663435146871842,1.3677431935643423,0.8659084323987021,1.3544937329078417,1.341087965151001,0.0,1,2,0,16.9161456819309,2,1,-0.8706078200002594,Cu,Other
DAKVUI,1.392505519181912,0.663435146871842,1.3677431935643423,0.8659084323987021,1.3544937329078417,1.341087965151001,0.0,1,2,0,16.9161456819309,1,1,-0.7501961300004041,Cu,Other
DAKVUI,1.392505519181912,0.663435146871842,1.3677431935643423,0.8659084323987021,1.3544937329078417,1.341087965151001,0.0,1,2,0,16.9161456819309,1,0,-0.2004788500003087,Cu,Other
COYCID,1.0218171379901149,0.8142352459226739,1.0378372269398748,0.6625303880949233,1.0993796919600782,0.8928424221730893,0.0,1,7,1,7.93288578630779,2,1,-1.5428780900001584,Other,UNKNOWN
COYCID,1.0218171379901149,0.8142352459226739,1.0378372269398748,0.6625303880949233,1.0993796919600782,0.8928424221730893,0.0,1,7,1,7.93288578630779,0,1,-0.885612900000524,Other,UNKNOWN
COYCID,1.0218171379901149,0.8142352459226739,1.0378372269398748,0.6625303880949233,1.0993796919600782,0.8928424221730893,0.0,1,7,1,7.93288578630779,1,1,-1.2006575500004146,Other,UNKNOWN
COYCID,1.0218171379901149,0.8142352459226739,1.0378372269398748,0.6625303880949233,1.0993796919600782,0.8928424221730893,0.0,1,7,1,7.93288578630779,1,0,-0.9029324800001176,Other,UNKNOWN
ADODAA,1.1612161481192251,-0.20916014118205978,1.1772428895132572,0.8163595860757243,1.1682199887237608,0.6289008208678831,1.0,1,2,1,4.7205594969492,0,1,-0.3653199300003962,Cu,UNKNOWN
ADODAA,1.1612161481192251,-0.20916014118205978,1.1772428895132572,0.8163595860757243,1.1682199887237608,0.6289008208678831,1.0,1,2,1,4.7205594969492,2,1,-1.2278815900001518,Cu,UNKNOWN
ADODAA,1.1612161481192251,-0.20916014118205978,1.1772428895132572,0.8163595860757243,1.1682199887237608,0.6289008208678831,1.0,1,2,1,4.7205594969492,1,1,-0.7783698000000641,Cu,UNKNOWN
ADODAA,1.1612161481192251,-0.20916014118205978,1.1772428895132572,0.8163595860757243,1.1682199887237608,0.6289008208678831,1.0,1,2,1,4.7205594969492,1,0,-0.4589372299999468,Cu,UNKNOWN
BEXRUT,-0.144984780445014,-0.32286316899483697,-0.14480794262364138,0.24478369743671943,0.14978853954340363,0.16917764968521137,0.0,1,6,0,12.4158910414414,0,1,-0.056796630000008,Ni,Other
BEXRUT,-0.144984780445014,-0.32286316899483697,-0.14480794262364138,0.24478369743671943,0.14978853954340363,0.16917764968521137,0.0,1,6,0,12.4158910414414,2,1,-1.0658578899999611,Ni,Other
BEXRUT,-0.144984780445014,-0.32286316899483697,-0.14480794262364138,0.24478369743671943,0.14978853954340363,0.16917764968521137,0.0,1,6,0,12.4158910414414,1,1,-0.5357759099998702,Ni,Other
BEXRUT,-0.144984780445014,-0.32286316899483697,-0.14480794262364138,0.24478369743671943,0.14978853954340363,0.16917764968521137,0.0,1,6,0,12.4158910414414,1,0,-0.1752664499999809,Ni,Other
CEBDOD,-0.5425482369616624,-0.06485916117749152,-0.530669282558623,-0.5466721276626454,-1.603614313319795,-1.6287165114161106,0.0,1,7,1,6.97099414955086,0,1,-0.4482654199999274,Other,UNKNOWN
CEBDOD,-0.5425482369616624,-0.06485916117749152,-0.530669282558623,-0.5466721276626454,-1.603614313319795,-1.6287165114161106,0.0,1,7,1,6.97099414955086,2,1,-1.9716010799999708,Other,UNKNOWN
CEBDOD,-0.5425482369616624,-0.06485916117749152,-0.530669282558623,-0.5466721276626454,-1.603614313319795,-1.6287165114161106,0.0,1,7,1,6.97099414955086,1,0,-0.8871922099999097,Other,UNKNOWN
CUQROX,-0.6580843872431993,-0.41178730154573134,-0.6543549909759867,0.18187381756035748,-0.06685592380112532,-0.014125997461186864,0.0,0,8,1,12.8206907447286,0,1,-0.5953633100000388,Zn,UNKNOWN
CUQROX,-0.6580843872431993,-0.41178730154573134,-0.6543549909759867,0.18187381756035748,-0.06685592380112532,-0.014125997461186864,0.0,0,8,1,12.8206907447286,2,1,-1.5671505499997238,Zn,UNKNOWN
CUQROX,-0.6580843872431993,-0.41178730154573134,-0.6543549909759867,0.18187381756035748,-0.06685592380112532,-0.014125997461186864,0.0,0,8,1,12.8206907447286,1,1,-1.2411233999998783,Zn,UNKNOWN
CUQROX,-0.6580843872431993,-0.41178730154573134,-0.6543549909759867,0.18187381756035748,-0.06685592380112532,-0.014125997461186864,0.0,0,8,1,12.8206907447286,1,0,-0.9417255299999852,Zn,UNKNOWN
BELVEV,0.07241511361647279,-0.19857164312277562,0.08838989489831546,0.7007467727813765,0.6620413360496278,0.8495144899002806,0.0,0,5,0,11.9885516647847,2,1,-1.3677333599998749,Mn,Other
BELVEV,0.07241511361647279,-0.19857164312277562,0.08838989489831546,0.7007467727813765,0.6620413360496278,0.8495144899002806,0.0,0,5,0,11.9885516647847,0,1,-0.3376345200001651,Mn,Other
BELVEV,0.07241511361647279,-0.19857164312277562,0.08838989489831546,0.7007467727813765,0.6620413360496278,0.8495144899002806,0.0,0,5,0,11.9885516647847,1,1,-0.6498316300001079,Mn,Other
BELVEV,0.07241511361647279,-0.19857164312277562,0.08838989489831546,0.7007467727813765,0.6620413360496278,0.8495144899002806,0.0,0,5,0,11.9885516647847,1,0,-0.3295755599999665,Mn,Other
APEBEE,-0.6760507687340077,-0.7388107976809983,-0.6962755998668522,-0.028902734494749286,-0.5791087203073484,-0.5147777630225172,0.0,1,0,1,8.725,2,1,-1.82119769000019,Cd,UNKNOWN
APEBEE,-0.6760507687340077,-0.7388107976809983,-0.6962755998668522,-0.028902734494749286,-0.5791087203073484,-0.5147777630225172,0.0,1,0,1,8.725,0,1,-0.5237822900003266,Cd,UNKNOWN
APEBEE,-0.6760507687340077,-0.7388107976809983,-0.6962755998668522,-0.028902734494749286,-0.5791087203073484,-0.5147777630225172,0.0,1,0,1,8.725,1,1,-0.969093320000411,Cd,UNKNOWN
APEBEE,-0.6760507687340077,-0.7388107976809983,-0.6962755998668522,-0.028902734494749286,-0.5791087203073484,-0.5147777630225172,0.0,1,0,1,8.725,1,0,-0.8343075600002976,Cd,UNKNOWN
COKMEW,1.5882580272962408,2.198461618005459,1.6038602248190772,0.38769940912508166,0.7673264958058472,0.26122550828236857,0.0,1,3,1,7.57205830804687,2,1,-1.6729105700003402,Fe,UNKNOWN
COKMEW,1.5882580272962408,2.198461618005459,1.6038602248190772,0.38769940912508166,0.7673264958058472,0.26122550828236857,0.0,1,3,1,7.57205830804687,0,1,-0.3688044699999864,Fe,UNKNOWN
COKMEW,1.5882580272962408,2.198461618005459,1.6038602248190772,0.38769940912508166,0.7673264958058472,0.26122550828236857,0.0,1,3,1,7.57205830804687,1,1,-0.9679323000000296,Fe,UNKNOWN
COKMEW,1.5882580272962408,2.198461618005459,1.6038602248190772,0.38769940912508166,0.7673264958058472,0.26122550828236857,0.0,1,3,1,7.57205830804687,1,0,-0.7574895600000673,Fe,UNKNOWN
ADODUU,-0.4085513650221439,0.007511907432791259,-0.5709707152161058,-0.22654135602886327,-0.4981201358794869,-0.49386983477448665,0.0,0,7,1,16.6,0,1,-0.2704129999997349,Other,UNKNOWN
ADODUU,-0.4085513650221439,0.007511907432791259,-0.5709707152161058,-0.22654135602886327,-0.4981201358794869,-0.49386983477448665,0.0,0,7,1,16.6,2,1,-1.2920653299997866,Other,UNKNOWN
ADODUU,-0.4085513650221439,0.007511907432791259,-0.5709707152161058,-0.22654135602886327,-0.4981201358794869,-0.49386983477448665,0.0,0,7,1,16.6,1,1,-0.7181941699998333,Other,UNKNOWN
ADODUU,-0.4085513650221439,0.007511907432791259,-0.5709707152161058,-0.22654135602886327,-0.4981201358794869,-0.49386983477448665,0.0,0,7,1,16.6,1,0,-0.2785092899998744,Other,UNKNOWN
AVOSIO,1.4058886888204116,1.8061852252492716,1.421927106555907,-0.04831638319985378,0.02628094829091513,0.14343773294632486,0.0,1,7,1,16.1951420605422,0,1,-0.2027061200005846,Other,UNKNOWN
AVOSIO,1.4058886888204116,1.8061852252492716,1.421927106555907,-0.04831638319985378,0.02628094829091513,0.14343773294632486,0.0,1,7,1,16.1951420605422,2,1,-1.0153654300006565,Other,UNKNOWN
AVOSIO,1.4058886888204116,1.8061852252492716,1.421927106555907,-0.04831638319985378,0.02628094829091513,0.14343773294632486,0.0,1,7,1,16.1951420605422,1,1,-0.6906377999998767,Other,UNKNOWN
AVOSIO,1.4058886888204116,1.8061852252492716,1.421927106555907,-0.04831638319985378,0.02628094829091513,0.14343773294632486,0.0,1,7,1,16.1951420605422,1,0,-0.2454933900003197,Other,UNKNOWN
CUKZOY,-0.9948196666205319,-0.7131712546290678,-0.9788958162591753,-0.055155520224359995,-0.3503159692986404,-0.37554253979136865,0.0,1,7,0,11.9711617445275,2,1,-1.6869620400000258,Other,Other
CUKZOY,-0.9948196666205319,-0.7131712546290678,-0.9788958162591753,-0.055155520224359995,-0.3503159692986404,-0.37554253979136865,0.0,1,7,0,11.9711617445275,0,1,1.8733644100002491,Other,Other
CUKZOY,-0.9948196666205319,-0.7131712546290678,-0.9788958162591753,-0.055155520224359995,-0.3503159692986404,-0.37554253979136865,0.0,1,7,0,11.9711617445275,1,1,1.0802978899998834,Other,Other
CUKZOY,-0.9948196666205319,-0.7131712546290678,-0.9788958162591753,-0.055155520224359995,-0.3503159692986404,-0.37554253979136865,0.0,1,7,0,11.9711617445275,1,0,0.1284805900002084,Other,Other
ARUYES,-0.691481127204888,-0.40395954249821325,-0.6784831984562947,0.1720176319615666,-0.546713286536204,-0.7151450467903085,0.0,1,7,1,7.40672380304279,0,1,-0.3464359799999101,Other,UNKNOWN
ARUYES,-0.691481127204888,-0.40395954249821325,-0.6784831984562947,0.1720176319615666,-0.546713286536204,-0.7151450467903085,0.0,1,7,1,7.40672380304279,2,1,-1.604332969999973,Other,UNKNOWN
ARUYES,-0.691481127204888,-0.40395954249821325,-0.6784831984562947,0.1720176319615666,-0.546713286536204,-0.7151450467903085,0.0,1,7,1,7.40672380304279,1,1,-1.450372889999926,Other,UNKNOWN
ARUYES,-0.691481127204888,-0.40395954249821325,-0.6784831984562947,0.1720176319615666,-0.546713286536204,-0.7151450467903085,0.0,1,7,1,7.40672380304279,1,0,-0.8751797400000214,Other,UNKNOWN
BAZJET,2.0619288745965343,2.528085513864752,2.077998600092193,0.8828133479442729,1.7391895089401836,2.437362919296658,0.0,1,5,0,12.2949604127971,0,1,-0.0259024600004522,Mn,Other
BAZJET,2.0619288745965343,2.528085513864752,2.077998600092193,0.8828133479442729,1.7391895089401836,2.437362919296658,0.0,1,5,0,12.2949604127971,1,1,-0.3723195700003998,Mn,Other
BAZJET,2.0619288745965343,2.528085513864752,2.077998600092193,0.8828133479442729,1.7391895089401836,2.437362919296658,0.0,1,5,0,12.2949604127971,1,0,0.1533083899998928,Mn,Other
CAYDEN,-0.8694734594306593,-0.2213105464324039,-0.8535436272573999,-0.8962577165384159,-1.0852873729814818,-0.9214137538120281,0.0,0,2,0,10.4210761282684,2,1,-1.877305149999984,Cu,Other
CAYDEN,-0.8694734594306593,-0.2213105464324039,-0.8535436272573999,-0.8962577165384159,-1.0852873729814818,-0.9214137538120281,0.0,0,2,0,10.4210761282684,0,1,-0.4479583400000138,Cu,Other
CAYDEN,-0.8694734594306593,-0.2213105464324039,-0.8535436272573999,-0.8962577165384159,-1.0852873729814818,-0.9214137538120281,0.0,0,2,0,10.4210761282684,1,1,-1.1352752300003883,Cu,Other
CAYDEN,-0.8694734594306593,-0.2213105464324039,-0.8535436272573999,-0.8962577165384159,-1.0852873729814818,-0.9214137538120281,0.0,0,2,0,10.4210761282684,1,0,-0.7226297200002136,Cu,Other
CIXCOC,-0.862311574889592,-0.9753183657919915,-0.8463814009345813,-1.9655149730210206,-2.217102840360845,-1.7706266528668329,0.0,0,1,1,2.06506911046672,2,1,-0.9661600199999612,Co,UNKNOWN
CIXCOC,-0.862311574889592,-0.9753183657919915,-0.8463814009345813,-1.9655149730210206,-2.217102840360845,-1.7706266528668329,0.0,0,1,1,2.06506911046672,0,1,-0.1981534400001692,Co,UNKNOWN
CIXCOC,-0.862311574889592,-0.9753183657919915,-0.8463814009345813,-1.9655149730210206,-2.217102840360845,-1.7706266528668329,0.0,0,1,1,2.06506911046672,1,1,-0.7350637700001244,Co,UNKNOWN
CIXCOC,-0.862311574889592,-0.9753183657919915,-0.8463814009345813,-1.9655149730210206,-2.217102840360845,-1.7706266528668329,0.0,0,1,1,2.06506911046672,1,0,-0.6162877199999457,Co,UNKNOWN
AFEJOK,-0.376983656355049,-0.08328797537474232,-0.36638225960556126,0.4667971592792386,0.10726953271877658,0.08918422784581342,0.0,1,2,0,7.93288578630779,0,1,-0.6825646199999937,Cu,Other
AFEJOK,-0.376983656355049,-0.08328797537474232,-0.36638225960556126,0.4667971592792386,0.10726953271877658,0.08918422784581342,0.0,1,2,0,7.93288578630779,2,1,-1.533809920000067,Cu,Other
AFEJOK,-0.376983656355049,-0.08328797537474232,-0.36638225960556126,0.4667971592792386,0.10726953271877658,0.08918422784581342,0.0,1,2,0,7.93288578630779,1,1,-1.2053111500000568,Cu,Other
AFEJOK,-0.376983656355049,-0.08328797537474232,-0.36638225960556126,0.4667971592792386,0.10726953271877658,0.08918422784581342,0.0,1,2,0,7.93288578630779,1,0,-0.7307776500001637,Cu,Other
DEFKUU,-0.6764951980410061,-0.4269944494050613,-0.6633194059669506,0.3615777596062415,-0.3604395423521231,-0.8939026791142083,0.0,1,2,1,5.7094296988277,2,1,-1.9741084999998293,Cu,UNKNOWN
DEFKUU,-0.6764951980410061,-0.4269944494050613,-0.6633194059669506,0.3615777596062415,-0.3604395423521231,-0.8939026791142083,0.0,1,2,1,5.7094296988277,0,1,-0.424206159999926,Cu,UNKNOWN
DEFKUU,-0.6764951980410061,-0.4269944494050613,-0.6633194059669506,0.3615777596062415,-0.3604395423521231,-0.8939026791142083,0.0,1,2,1,5.7094296988277,1,1,-1.4758023999997931,Cu,UNKNOWN
DEFKUU,-0.6764951980410061,-0.4269944494050613,-0.6633194059669506,0.3615777596062415,-0.3604395423521231,-0.8939026791142083,0.0,1,2,1,5.7094296988277,1,0,-0.711804799999868,Cu,UNKNOWN
